FID1,FID2,Area,DPS1,AREA1,DPS2,AREA2
27,100,232,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,531,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,3,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
27,100,0,Pacific Coast Chum Salmon,45002.79057,Washington Coast Chinook Salmon,16928.74201
28,17,42020,Puget Sound\Strait of Georgia Chum Salmon,42020.76782,Puget Sound\Strait of Georgia Coho Salmon,42020.76827
28,17,1,Puget Sound\Strait of Georgia Chum Salmon,42020.76782,Puget Sound\Strait of Georgia Coho Salmon,42020.76827
28,19,0,Puget Sound\Strait of Georgia Chum Salmon,42020.76782,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
28,77,1,Puget Sound\Strait of Georgia Chum Salmon,42020.76782,Puget Sound Chinook Salmon,24956.66514
29,2,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Baker River Sockeye Salmon,770.701751
29,2,771,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Baker River Sockeye Salmon,770.701751
29,4,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Lake Wenatchee Sockeye Salmon,437.463671
29,8,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Quinault Lake Sockeye Salmon,530.575124
29,15,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Olympic Peninsula Coho Salmon,6700.835629
29,15,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Olympic Peninsula Coho Salmon,6700.835629
29,17,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,42020.76827
29,18,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
29,18,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
29,18,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
29,18,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
29,19,1747,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,1857,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,65,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,1245,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,19717,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,771,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,2309,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,19,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
29,22,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Southwest Washington Coho Salmon,10191.6548
29,22,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Southwest Washington Coho Salmon,10191.6548
29,22,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Southwest Washington Coho Salmon,10191.6548
29,25,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,3558.307462
29,25,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,3558.307462
29,25,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,3558.307462
29,25,1245,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,3558.307462
29,25,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,3558.307462
29,25,2309,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,3558.307462
29,26,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,240.253992
29,26,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Hood Canal Summer-run Chum Salmon,240.253992
29,27,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Pacific Coast Chum Salmon,45002.79057
29,27,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Pacific Coast Chum Salmon,45002.79057
29,27,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Pacific Coast Chum Salmon,45002.79057
29,27,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Pacific Coast Chum Salmon,45002.79057
29,27,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Pacific Coast Chum Salmon,45002.79057
29,27,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Pacific Coast Chum Salmon,45002.79057
29,30,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
29,42,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Middle Columbia River Steelhead,2213.29103
29,45,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Olympic Peninsula Steelhead,7104.672808
29,45,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Olympic Peninsula Steelhead,7104.672808
29,45,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Olympic Peninsula Steelhead,7104.672808
29,47,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,5196.516463
29,47,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,5196.516463
29,47,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,5196.516463
29,47,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,5196.516463
29,47,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,5196.516463
29,47,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,5196.516463
29,48,1857,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,1245,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,19717,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,771,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,2309,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,48,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Steelhead,25904.97074
29,55,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Southwest Washington Steelhead,13241.26124
29,55,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Southwest Washington Steelhead,13241.26124
29,55,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Southwest Washington Steelhead,13241.26124
29,56,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Upper Columbia River Steelhead,17464.74278
29,56,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Upper Columbia River Steelhead,17464.74278
29,75,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Mid-Columbia River Spring-run Chinook Salmon,14587.11092
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,65,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,19717,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,771,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,2309,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,77,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,24956.66514
29,78,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Puget Sound Chinook Salmon,1223.972901
29,88,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
29,88,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
29,90,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Upper Columbia River Summer\Fall-run Chinook Salmon,18462.10837
29,92,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Upper Columbia River Spring-run Chinook Salmon,11680.13637
29,92,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Upper Columbia River Spring-run Chinook Salmon,11680.13637
29,100,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Washington Coast Chinook Salmon,16928.74201
29,100,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Washington Coast Chinook Salmon,16928.74201
29,100,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Washington Coast Chinook Salmon,16928.74201
29,100,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Washington Coast Chinook Salmon,16928.74201
29,100,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Washington Coast Chinook Salmon,16928.74201
29,100,0,Puget Sound\Strait of Georgia Chum Salmon,27711.48191,Washington Coast Chinook Salmon,16928.74201
30,8,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Quinault Lake Sockeye Salmon,530.575124
30,12,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Lower Columbia River Coho Salmon,19318.85888
30,12,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Lower Columbia River Coho Salmon,19318.85888
30,15,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Olympic Peninsula Coho Salmon,6700.835629
30,15,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Olympic Peninsula Coho Salmon,6700.835629
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,1850,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,1224,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,240,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,18,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
30,19,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
30,19,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
30,19,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
30,19,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
30,25,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Hood Canal Summer-run Chum Salmon,3558.307462
30,25,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Hood Canal Summer-run Chum Salmon,3558.307462
30,26,240,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Hood Canal Summer-run Chum Salmon,240.253992
30,26,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Hood Canal Summer-run Chum Salmon,240.253992
30,27,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Pacific Coast Chum Salmon,45002.79057
30,27,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Pacific Coast Chum Salmon,45002.79057
30,29,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
30,39,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Lower Columbia River Steelhead,14912.37005
30,39,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Lower Columbia River Steelhead,14912.37005
30,41,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Middle Columbia River Steelhead,77378.92864
30,42,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Middle Columbia River Steelhead,2213.29103
30,45,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Olympic Peninsula Steelhead,7104.672808
30,45,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Olympic Peninsula Steelhead,7104.672808
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,1850,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,1224,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,240,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,47,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,5196.516463
30,48,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,25904.97074
30,48,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,25904.97074
30,48,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,25904.97074
30,48,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Puget Sound Steelhead,25904.97074
30,71,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Lower Columbia River Chinook Salmon,19318.85996
30,71,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Lower Columbia River Chinook Salmon,19318.85996
30,71,0,Puget Sound\Strait of Georgia Chum Salmon,3314.557634,Lower Columbia River Chinook Salmon,19318.85996
